
327812.33505, 3,   1.538, 11.699,  1.429, 4,   0.273, -1.466, -0.567, 5, -17.025, 11.107,  6.786 ,  0.010040000022854656
  
327812.34502, 3,   1.615, 11.346,  2.004, 4,   0.235, -1.724, -0.707, 5, -17.014, 10.343,  7.352 ,  0.009970000013709068
  
327812.35501, 3,   1.628, 10.793,  2.490, 4,   0.221, -1.856, -0.869, 5, -17.014, 10.343,  7.352 ,  0.009989999991375953
  
327812.36500, 3,   1.389, 10.169,  2.744, 4,   0.202, -1.905, -1.087, 5, -17.036, 10.105,  7.150 ,  0.009989999991375953
  
327812.37506, 3,   1.079,  9.477,  2.901, 4,   0.168, -1.964, -1.201, 5, -17.036, 10.105,  7.150 ,  0.01006000000052154
  
327812.38501, 3,   0.715,  8.814,  3.071, 4,   0.111, -1.994, -1.278, 5, -16.815, 10.484,  7.654 ,  0.009950000036042184
  
327812.39501, 3,   0.317,  8.363,  3.207, 4,   0.040, -2.025, -1.297, 5, -16.815, 10.484,  7.654 ,  0.009999999951105565
  
327812.40500, 3,  -0.243,  8.040,  3.090, 4,  -0.016, -2.029, -1.260, 5, -16.762, 10.101,  7.281 ,  0.009990000049583614
  
327812.41500, 3,  -0.324,  8.122,  2.782, 4,  -0.035, -2.065, -1.159, 5, -16.762, 10.101,  7.281 ,  0.009999999951105565
  
327812.42502, 3,  -0.272,  8.677,  2.591, 4,  -0.000, -2.198, -1.011, 5, -16.785, 10.575,  7.094 ,  0.010020000045187771
  
327812.43501, 3,  -0.235,  9.318,  2.691, 4,   0.100, -2.445, -0.853, 5, -16.785, 10.575,  7.094 ,  0.009989999991375953
  
327812.44499, 3,  -0.181,  9.827,  3.260, 4,   0.259, -2.760, -0.738, 5, -16.819, 10.671,  6.772 ,  0.00997999997343868
  
327812.45500, 3,  -0.085,  9.975,  4.202, 4,   0.444, -3.040, -0.699, 5, -16.819, 10.671,  6.772 ,  0.010010000027250499
  
327812.46499, 3,  -0.060,  9.673,  4.903, 4,   0.608, -3.150, -0.769, 5, -16.897, 10.507,  6.922 ,  0.009989999991375953
  
327812.47501, 3,  -0.243,  9.185,  5.331, 4,   0.677, -3.091, -0.923, 5, -16.897, 10.507,  6.922 ,  0.01001999998698011
  
327812.48500, 3,  -0.415,  8.623,  5.505, 4,   0.632, -2.957, -1.092, 5, -16.934, 10.410,  6.951 ,  0.009989999991375953
  
327812.49501, 3,  -0.527,  8.205,  5.604, 4,   0.513, -2.788, -1.222, 5, -16.934, 10.410,  6.951 ,  0.010010000027250499
  
327812.50500, 3,  -0.511,  7.948,  5.505, 4,   0.354, -2.623, -1.295, 5, -16.952, 10.363,  6.790 ,  0.009989999991375953
  
327812.51501, 3,  -0.403,  8.152,  5.144, 4,   0.191, -2.453, -1.329, 5, -16.952, 10.363,  6.790 ,  0.010009999969042838
  
327812.52502, 3,  -0.238,  8.388,  4.630, 4,   0.076, -2.355, -1.322, 5, -16.611,  9.665,  7.406 ,  0.010010000027250499
  
327812.53502, 3,  -0.056,  8.588,  4.205, 4,   0.072, -2.299, -1.294, 5, -16.611,  9.665,  7.406 ,  0.010000000009313226
  
327812.54500, 3,  -0.007,  8.786,  3.701, 4,   0.186, -2.275, -1.243, 5, -16.162,  8.875,  8.130 ,  0.00997999997343868
  
327812.55505, 3,  -0.042,  8.872,  3.174, 4,   0.355, -2.267, -1.196, 5, -16.162,  8.875,  8.130 ,  0.010050000040791929
  
327812.56500, 3,  -0.158,  8.780,  2.684, 4,   0.529, -2.286, -1.170, 5, -15.962,  7.651,  9.988 ,  0.009949999977834523
  
327812.57506, 3,  -0.272,  8.539,  2.354, 4,   0.635, -2.349, -1.149, 5, -15.962,  7.651,  9.988 ,  0.01006000000052154
  
327812.58500, 3,  -0.384,  8.266,  2.133, 4,   0.632, -2.463, -1.118, 5, -15.042,  7.279, 10.035 ,  0.00994000001810491
  
327812.59501, 3,  -0.403,  8.199,  2.023, 4,   0.522, -2.627, -1.057, 5, -15.042,  7.279, 10.035 ,  0.010009999969042838
  
327812.60500, 3,  -0.389,  8.270,  1.933, 4,   0.344, -2.812, -0.953, 5, -13.919,  6.353, 11.363 ,  0.009989999991375953
  
327812.61501, 3,  -0.365,  8.338,  1.850, 4,   0.202, -2.988, -0.839, 5, -13.919,  6.353, 11.363 ,  0.010010000027250499
  
327812.62501, 3,  -0.407,  8.496,  1.760, 4,   0.141, -3.133, -0.723, 5, -13.606,  5.041, 12.323 ,  0.010000000009313226
  
327812.63505, 3,  -0.488,  8.734,  1.755, 4,   0.167, -3.272, -0.593, 5, -13.606,  5.041, 12.323 ,  0.010039999964646995
  
327812.64500, 3,  -0.524,  8.899,  1.956, 4,   0.230, -3.420, -0.469, 5, -12.564,  4.963, 13.006 ,  0.009950000036042184
  
327812.65501, 3,  -0.467,  9.294,  2.292, 4,   0.285, -3.563, -0.352, 5, -12.564,  4.963, 13.006 ,  0.010009999969042838
  
327812.66500, 3,  -0.565,  9.764,  2.647, 4,   0.296, -3.685, -0.258, 5, -12.525,  4.086, 14.790 ,  0.009989999991375953
  
327812.67505, 3,  -0.667,  9.965,  2.892, 4,   0.245, -3.757, -0.222, 5, -12.525,  4.086, 14.790 ,  0.010050000040791929
  
327812.68500, 3,  -0.943,  9.881,  2.823, 4,   0.154, -3.750, -0.234, 5, -11.474,  3.194, 14.955 ,  0.009949999977834523
  
327812.69506, 3,  -1.112,  9.767,  2.814, 4,   0.031, -3.751, -0.268, 5, -11.474,  3.194, 14.955 ,  0.01006000000052154
  
327812.70500, 3,  -1.257,  9.577,  3.018, 4,  -0.100, -3.833, -0.274, 5,  -9.502,  3.391, 16.787 ,  0.00994000001810491
  
327812.71505, 3,  -1.229,  9.862,  3.609, 4,  -0.218, -3.957, -0.233, 5,  -9.502,  3.391, 16.787 ,  0.010049999982584268
  
327812.72507, 3,  -1.137, 10.576,  4.384, 4,  -0.293, -4.084, -0.142, 5,  -8.558,  3.180, 17.651 ,  0.01001999998698011
  
327812.73506, 3,  -1.021, 11.377,  5.177, 4,  -0.314, -4.066, -0.172, 5,  -8.558,  3.180, 17.651 ,  0.009989999991375953
  
327812.74500, 3,  -1.045, 11.879,  5.787, 4,  -0.293, -3.868, -0.311, 5,  -6.694,  3.732, 17.681 ,  0.00994000001810491
  
327812.75507, 3,  -1.170, 12.032,  6.133, 4,  -0.283, -3.562, -0.528, 5,  -6.694,  3.732, 17.681 ,  0.010070000018458813
  
327812.76500, 3,  -1.396, 11.728,  6.118, 4,  -0.273, -3.173, -0.776, 5,  -7.222,  3.224, 17.579 ,  0.009930000000167638
  
327812.77501, 3,  -1.652, 10.986,  5.908, 4,  -0.280, -2.756, -1.012, 5,  -7.222,  3.224, 17.579 ,  0.010009999969042838
  
327812.78500, 3,  -1.768, 10.181,  5.459, 4,  -0.297, -2.346, -1.184, 5,  -6.662,  3.038, 20.452 ,  0.009989999991375953
  
327812.79501, 3,  -2.006,  9.627,  4.694, 4,  -0.302, -1.973, -1.269, 5,  -6.662,  3.038, 20.452 ,  0.010010000027250499
  
327812.80500, 3,  -2.325,  9.242,  3.978, 4,  -0.277, -1.737, -1.277, 5,  -4.787,  3.127, 19.842 ,  0.009989999991375953
  
327812.81502, 3,  -2.567,  9.122,  3.349, 4,  -0.224, -1.649, -1.199, 5,  -4.787,  3.127, 19.842 ,  0.01001999998698011
  
327812.82502, 3,  -2.716,  9.190,  2.951, 4,  -0.129, -1.684, -1.085, 5,  -4.937,  2.936, 19.685 ,  0.010000000009313226
  
327812.83501, 3,  -2.996,  9.260,  2.914, 4,  -0.002, -1.797, -0.959, 5,  -4.937,  2.936, 19.685 ,  0.009989999991375953
  
327812.84500, 3,  -3.195,  9.175,  3.126, 4,   0.136, -1.929, -0.823, 5,  -3.847,  3.628, 19.535 ,  0.009989999991375953
  
327812.85505, 3,  -3.287,  8.918,  3.425, 4,   0.276, -1.993, -0.669, 5,  -3.847,  3.628, 19.535 ,  0.010050000040791929
  
327812.86501, 3,  -3.423,  8.746,  3.709, 4,   0.412, -1.947, -0.503, 5,  -3.031,  3.854, 20.724 ,  0.009959999995771796
  
327812.87501, 3,  -3.412,  8.631,  3.815, 4,   0.530, -1.770, -0.371, 5,  -3.031,  3.854, 20.724 ,  0.010000000009313226
  
327812.88500, 3,  -3.310,  8.553,  3.644, 4,   0.598, -1.475, -0.283, 5,  -2.442,  3.842, 20.273 ,  0.009989999991375953
  
327812.89501, 3,  -3.148,  8.589,  3.093, 4,   0.585, -1.164, -0.231, 5,  -2.442,  3.842, 20.273 ,  0.010009999969042838
  
327812.90500, 3,  -2.848,  8.832,  2.257, 4,   0.511, -0.917, -0.199, 5,  -1.146,  4.383, 20.906 ,  0.009990000049583614
  
327812.91501, 3,  -2.613,  9.370,  1.599, 4,   0.410, -0.831, -0.206, 5,  -1.146,  4.383, 20.906 ,  0.010009999969042838
  
327812.92507, 3,  -2.709,  9.798,  1.173, 4,   0.275, -0.908, -0.274, 5,  -1.570,  3.483, 20.418 ,  0.01006000000052154
  
327812.93501, 3,  -2.896,  9.740,  1.240, 4,   0.124, -1.167, -0.332, 5,  -1.570,  3.483, 20.418 ,  0.00994000001810491
  
327812.94500, 3,  -3.050,  9.102,  1.805, 4,   0.004, -1.479, -0.330, 5,  -0.025,  4.022, 21.600 ,  0.009989999991375953
  
327812.95501, 3,  -3.310,  8.505,  2.709, 4,  -0.023, -1.711, -0.241, 5,  -0.025,  4.022, 21.600 ,  0.010009999969042838
  
327812.96501, 3,  -3.570,  8.406,  3.777, 4,   0.056, -1.759, -0.095, 5,   0.304,  4.308, 21.117 ,  0.010000000009313226
  
327812.97501, 3,  -3.543,  8.517,  4.587, 4,   0.204, -1.544,  0.029, 5,   0.304,  4.308, 21.117 ,  0.010000000009313226
  
327812.98500, 3,  -3.359,  8.654,  4.945, 4,   0.331, -1.099,  0.065, 5,   1.130,  4.871, 21.176 ,  0.009989999991375953
  
327812.99501, 3,  -3.158,  8.753,  4.773, 4,   0.360, -0.533,  0.008, 5,   1.130,  4.871, 21.176 ,  0.010010000027250499
  
327813.00500, 3,  -2.988,  8.659,  4.172, 4,   0.230,  0.004, -0.122, 5,   1.166,  4.410, 21.506 ,  0.009989999991375953
  
327813.01501, 3,  -2.762,  8.543,  3.502, 4,  -0.055,  0.395, -0.284, 5,   1.166,  4.410, 21.506 ,  0.010009999969042838
  
327813.02501, 3,  -2.424,  8.337,  2.711, 4,  -0.429,  0.593, -0.426, 5,   1.690,  4.816, 21.825 ,  0.010000000009313226
  
327813.03503, 3,  -2.407,  8.258,  1.817, 4,  -0.803,  0.583, -0.482, 5,   1.690,  4.816, 21.825 ,  0.010020000045187771
  
327813.04501, 3,  -2.496,  8.201,  1.338, 4,  -1.054,  0.364, -0.444, 5,   1.447,  4.616, 23.197 ,  0.00997999997343868
  
327813.05504, 3,  -2.607,  7.966,  1.396, 4,  -1.085,  0.007, -0.335, 5,   1.447,  4.616, 23.197 ,  0.010030000004917383
  
327813.06500, 3,  -3.051,  7.855,  1.826, 4,  -0.931, -0.387, -0.174, 5,   1.810,  4.650, 20.558 ,  0.009959999995771796
  
327813.07501, 3,  -3.445,  8.079,  3.023, 4,  -0.648, -0.761, -0.010, 5,   1.810,  4.650, 20.558 ,  0.010009999969042838
  
327813.08500, 3,  -3.351,  8.168,  4.741, 4,  -0.319, -0.947,  0.094, 5,   1.341,  3.641, 20.867 ,  0.009990000049583614
  
327813.09501, 3,  -3.235,  8.101,  6.013, 4,  -0.025, -0.794,  0.089, 5,   1.341,  3.641, 20.867 ,  0.010009999969042838
  
327813.10500, 3,  -3.288,  8.091,  6.964, 4,   0.011, -0.545,  0.069, 5,   2.049,  4.042, 20.641 ,  0.009989999991375953
  
327813.11502, 3,  -3.159,  7.761,  7.711, 4,  -0.038, -0.210,  0.064, 5,   2.049,  4.042, 20.641 ,  0.010020000045187771
  
327813.12501, 3,  -2.969,  7.129,  7.960, 4,  -0.155,  0.216,  0.108, 5,   2.040,  4.293, 21.175 ,  0.009989999991375953
  
327813.13501, 3,  -2.073,  6.999,  6.428, 4,  -0.298,  0.647,  0.206, 5,   2.040,  4.293, 21.175 ,  0.010000000009313226
  
327813.14500, 3,  -2.053,  7.496,  4.885, 4,  -0.423,  0.947,  0.319, 5,   1.342,  3.870, 21.435 ,  0.009989999991375953
  
327813.15501, 3,  -2.087,  7.878,  3.894, 4,  -0.495,  1.045,  0.377, 5,   1.342,  3.870, 21.435 ,  0.010009999969042838
  
327813.16500, 3,  -2.000,  8.045,  3.686, 4,  -0.520,  0.860,  0.389, 5,   1.990,  4.232, 21.698 ,  0.009989999991375953
  
327813.17501, 3,  -2.036,  7.949,  4.152, 4,  -0.539,  0.515,  0.394, 5,   1.990,  4.232, 21.698 ,  0.010010000027250499
  
327813.18501, 3,  -2.039,  7.831,  4.972, 4,  -0.561,  0.143,  0.417, 5,   2.250,  3.750, 18.977 ,  0.010000000009313226
  
327813.19501, 3,  -2.113,  7.819,  5.825, 4,  -0.556, -0.137,  0.471, 5,   2.250,  3.750, 18.977 ,  0.010000000009313226
  
327813.20500, 3,  -2.194,  7.971,  6.740, 4,  -0.495, -0.302,  0.530, 5,   1.552,  3.699, 20.392 ,  0.009989999991375953
  
327813.21501, 3,  -2.131,  8.225,  7.477, 4,  -0.385, -0.352,  0.581, 5,   1.552,  3.699, 20.392 ,  0.010009999969042838
  
327813.22505, 3,  -2.073,  8.334,  7.930, 4,  -0.259, -0.267,  0.607, 5,   2.121,  4.158, 20.037 ,  0.010040000022854656
  
327813.23501, 3,  -1.888,  8.332,  8.131, 4,  -0.159, -0.070,  0.602, 5,   2.121,  4.158, 20.037 ,  0.009959999995771796
  
327813.24500, 3,  -1.627,  8.329,  8.052, 4,  -0.092,  0.168,  0.572, 5,   2.216,  4.323, 20.904 ,  0.009989999991375953
  
327813.25501, 3,  -1.316,  8.458,  7.855, 4,  -0.068,  0.431,  0.545, 5,   2.216,  4.323, 20.904 ,  0.010010000027250499
  
327813.26500, 3,  -1.037,  8.650,  7.560, 4,  -0.102,  0.654,  0.513, 5,   1.764,  3.974, 20.472 ,  0.009989999991375953
  
327813.27506, 3,  -0.860,  8.669,  7.251, 4,  -0.178,  0.827,  0.465, 5,   1.764,  3.974, 20.472 ,  0.01006000000052154
  
327813.28500, 3,  -0.700,  8.572,  6.779, 4,  -0.258,  0.955,  0.394, 5,   1.231,  3.991, 21.218 ,  0.00993999995989725
  
327813.29501, 3,  -0.810,  8.424,  6.189, 4,  -0.315,  1.047,  0.334, 5,   1.231,  3.991, 21.218 ,  0.010010000027250499
  
327813.30500, 3,  -1.106,  8.215,  5.501, 4,  -0.339,  1.089,  0.283, 5,   1.125,  4.016, 20.990 ,  0.009989999991375953
  
327813.31501, 3,  -1.209,  8.179,  5.179, 4,  -0.350,  1.026,  0.247, 5,   1.125,  4.016, 20.990 ,  0.010010000027250499
  
327813.32504, 3,  -1.280,  8.264,  5.332, 4,  -0.363,  0.781,  0.257, 5,   1.109,  3.895, 21.027 ,  0.010030000004917383
  
327813.33501, 3,  -1.302,  8.268,  5.988, 4,  -0.355,  0.451,  0.310, 5,   1.109,  3.895, 21.027 ,  0.009969999955501407
  
327813.34500, 3,  -1.123,  8.164,  6.865, 4,  -0.286,  0.164,  0.354, 5,   1.204,  3.904, 21.080 ,  0.009989999991375953
  
327813.35501, 3,  -0.956,  8.108,  7.488, 4,  -0.181,  0.018,  0.396, 5,   1.204,  3.904, 21.080 ,  0.010010000027250499
  
327813.36500, 3,  -0.820,  8.197,  7.727, 4,  -0.078,  0.005,  0.450, 5,   1.500,  4.000, 21.100 ,  0.009989999991375953
  
327813.37501, 3,  -0.570,  8.297,  7.672, 4,   0.016,  0.094,  0.495, 5,   1.500,  4.000, 21.100 ,  0.010010000027250499
  
327813.38500, 3,  -0.389,  8.538,  7.590, 4,   0.091,  0.183,  0.517, 5,   1.700,  4.000, 21.000 ,  0.009989999991375953
  
327813.39501, 3,  -0.290,  8.736,  7.403, 4,   0.138,  0.253,  0.540, 5,   1.700,  4.000, 21.000 ,  0.010009999969042838
  
327813.40500, 3,  -0.329,  8.979,  7.302, 4,   0.170,  0.316,  0.528, 5,   1.900,  4.100, 21.000 ,  0.009990000049583614
  
327813.41501, 3,  -0.300,  9.230,  7.189, 4,   0.188,  0.364,  0.472, 5,   1.900,  4.100, 21.000 ,  0.010009999969042838
  
327813.42501, 3,  -0.304,  9.371,  7.440, 4,   0.178,  0.386,  0.350, 5,   2.100,  4.100, 20.900 ,  0.010000000009313226
  
327813.43501, 3,  -0.194,  9.306,  7.711, 4,   0.122,  0.378,  0.213, 5,   2.100,  4.100, 20.900 ,  0.010000000009313226
  
327813.44500, 3,  -0.057,  9.073,  8.056, 4,   0.028,  0.393,  0.092, 5,   2.100,  4.200, 21.000 ,  0.009989999991375953
  
327813.45502, 3,  -0.025,  8.703,  8.224, 4,  -0.100,  0.457, -0.011, 5,   2.100,  4.200, 21.000 ,  0.01001999998698011
  
327813.46500, 3,  -0.056,  8.291,  8.096, 4,  -0.126,  0.576,  0.004, 5,   2.200,  4.200, 20.900 ,  0.009980000031646341
  
327813.47501, 3,  -0.209,  8.067,  7.543, 4,  -0.087,  0.737,  0.054, 5,   2.200,  4.200, 20.900 ,  0.010009999969042838
  
327813.48499, 3,  -0.269,  7.993,  6.960, 4,  -0.000,  0.841,  0.107, 5,   2.200,  4.200, 20.900 ,  0.009980000031646341
  
327813.49500, 3,  -0.192,  7.854,  6.504, 4,   0.106,  0.861,  0.149, 5,   2.200,  4.200, 20.900 ,  0.010009999969042838
  
327813.50501, 3,  -0.189,  7.817,  6.213, 4,   0.186,  0.802,  0.215, 5,   2.200,  4.200, 20.800 ,  0.010010000027250499
  
327813.51501, 3,  -0.281,  7.673,  6.102, 4,   0.229,  0.707,  0.274, 5,   2.200,  4.200, 20.800 ,  0.009999999951105565
  
327813.52501, 3,  -0.470,  7.508,  6.024, 4,   0.256,  0.649,  0.319, 5,   2.200,  4.300, 20.800 ,  0.010000000009313226
  
327813.53501, 3,  -0.534,  6.954,  5.883, 4,   0.272,  0.662,  0.309, 5,   2.200,  4.300, 20.800 ,  0.010000000009313226
  
327813.54500, 3,  -0.456,  6.275,  5.848, 4,   0.256,  0.718,  0.315, 5,   2.100,  4.300, 20.600 ,  0.009989999991375953
  
327813.55502, 3,  -0.322,  5.837,  5.614, 4,   0.204,  0.780,  0.379, 5,   2.100,  4.300, 20.600 ,  0.010020000045187771
  
327813.56500, 3,  -0.164,  5.995,  5.276, 4,   0.142,  0.775,  0.492, 5,   2.000,  4.400, 20.600 ,  0.00997999997343868
  
327813.57502, 3,  -0.153,  6.445,  5.271, 4,   0.122,  0.694,  0.613, 5,   2.000,  4.400, 20.600 ,  0.01001999998698011
  
327813.58502, 3,  -0.087,  6.789,  5.113, 4,   0.185,  0.640,  0.737, 5,   1.900,  4.300, 20.500 ,  0.010000000009313226
  
327813.59501, 3,   0.044,  7.023,  5.279, 4,   0.315,  0.601,  0.803, 5,   1.900,  4.300, 20.500 ,  0.009989999991375953
  
327813.60500, 3,   0.144,  7.295,  5.610, 4,   0.441,  0.613,  0.810, 5,   1.800,  4.300, 20.500 ,  0.009989999991375953
  
327813.61501, 3,   0.256,  7.454,  5.766, 4,   0.489,  0.667,  0.781, 5,   1.800,  4.300, 20.500 ,  0.010010000027250499
  
327813.62501, 3,   0.188,  7.616,  5.684, 4,   0.465,  0.752,  0.730, 5,   1.600,  4.300, 20.300 ,  0.010000000009313226
  
327813.63500, 3,   0.109,  7.450,  5.231, 4,   0.396,  0.844,  0.657, 5,   1.600,  4.300, 20.300 ,  0.009989999991375953
  
327813.64499, 3,   0.079,  7.357,  4.812, 4,   0.308,  0.842,  0.601, 5,   1.400,  4.300, 20.200 ,  0.009989999991375953
  
327813.65500, 3,   0.060,  7.357,  4.730, 4,   0.219,  0.741,  0.543, 5,   1.400,  4.300, 20.200 ,  0.010010000027250499
  
327813.66499, 3,   0.074,  7.298,  4.932, 4,   0.146,  0.621,  0.484, 5,   1.300,  4.300, 20.200 ,  0.009989999991375953
  
327813.67499, 3,   0.184,  7.111,  5.260, 4,   0.092,  0.538,  0.425, 5,   1.300,  4.300, 20.200 ,  0.010000000009313226
  
327813.68498, 3,   0.237,  6.911,  5.533, 4,   0.070,  0.506,  0.379, 5,   1.100,  4.400, 20.200 ,  0.009989999991375953
  
327813.69499, 3,   0.184,  6.704,  5.626, 4,   0.095,  0.533,  0.347, 5,   1.100,  4.400, 20.200 ,  0.010009999969042838
  
327813.70500, 3,   0.107,  6.531,  5.486, 4,   0.151,  0.591,  0.332, 5,   0.900,  4.400, 20.200 ,  0.010010000027250499
  
327813.71499, 3,   0.067,  6.613,  5.389, 4,   0.218,  0.617,  0.343, 5,   0.900,  4.400, 20.200 ,  0.009989999991375953
  
327813.72498, 3,   0.078,  6.853,  5.387, 4,   0.274,  0.599,  0.361, 5,   0.800,  4.400, 20.100 ,  0.009989999991375953
  
327813.73499, 3,   0.116,  7.136,  5.629, 4,   0.299,  0.558,  0.372, 5,   0.800,  4.400, 20.100 ,  0.010010000027250499
  
327813.74498, 3,   0.225,  7.315,  5.928, 4,   0.286,  0.533,  0.364, 5,   0.600,  4.400, 20.100 ,  0.009989999991375953
  
327813.75499, 3,   0.321,  7.412,  6.306, 4,   0.261,  0.548,  0.327, 5,   0.600,  4.400, 20.100 ,  0.010009999969042838
  
327813.76498, 3,   0.368,  7.457,  6.491, 4,   0.238,  0.631,  0.273, 5,   0.400,  4.400, 20.000 ,  0.009989999991375953
  
327813.77501, 3,   0.485,  7.418,  6.395, 4,   0.203,  0.751,  0.213, 5,   0.400,  4.400, 20.000 ,  0.010030000004917383
  
327813.78500, 3,   0.488,  7.454,  6.215, 4,   0.151,  0.839,  0.174, 5,   0.100,  4.500, 20.100 ,  0.009989999991375953
  
327813.79501, 3,   0.503,  7.481,  6.035, 4,   0.097,  0.882,  0.150, 5,   0.100,  4.500, 20.100 ,  0.010010000027250499
  
327813.80500, 3,   0.524,  7.526,  6.066, 4,   0.060,  0.871,  0.127, 5,   0.000,  4.500, 20.100 ,  0.009989999991375953
  
327813.81501, 3,   0.553,  7.494,  6.237, 4,   0.062,  0.855,  0.108, 5,   0.000,  4.500, 20.100 ,  0.010010000027250499
  
327813.82502, 3,   0.524,  7.368,  6.229, 4,   0.112,  0.935,  0.115, 5,  -0.300,  4.500, 20.200 ,  0.010009999969042838
  
327813.83501, 3,   0.541,  7.222,  6.141, 4,   0.159,  1.009,  0.127, 5,  -0.300,  4.500, 20.200 ,  0.009989999991375953
  
327813.84500, 3,   0.546,  7.063,  5.877, 4,   0.188,  1.090,  0.152, 5,  -0.500,  4.600, 20.200 ,  0.009989999991375953
  
327813.85501, 3,   0.569,  6.852,  5.237, 4,   0.188,  1.105,  0.200, 5,  -0.500,  4.600, 20.200 ,  0.010010000027250499
  
327813.86500, 3,   0.551,  7.143,  5.244, 4,   0.168,  1.026,  0.269, 5,  -0.700,  4.600, 20.200 ,  0.009989999991375953
  
327813.87501, 3,   0.600,  7.478,  5.596, 4,   0.140,  0.893,  0.340, 5,  -0.700,  4.600, 20.200 ,  0.010010000027250499
  
327813.88500, 3,   0.717,  7.766,  6.134, 4,   0.123,  0.764,  0.405, 5,  -1.000,  4.600, 20.200 ,  0.009989999991375953
  
327813.89501, 3,   0.871,  7.970,  6.724, 4,   0.114,  0.701,  0.434, 5,  -1.000,  4.600, 20.200 ,  0.010009999969042838
  
327813.90500, 3,   1.010,  8.139,  7.064, 4,   0.100,  0.736,  0.425, 5,  -1.200,  4.700, 20.300 ,  0.009990000049583614
  
327813.91501, 3,   1.095,  8.242,  7.169, 4,   0.040,  0.838,  0.389, 5,  -1.200,  4.700, 20.300 ,  0.010009999969042838
  
327813.92501, 3,   1.147,  8.153,  7.080, 4,  -0.045,  0.944,  0.346, 5,  -1.400,  4.700, 20.300 ,  0.010000000009313226
  
327813.93501, 3,   1.173,  7.900,  6.764, 4,  -0.102,  1.051,  0.312, 5,  -1.400,  4.700, 20.300 ,  0.010000000009313226
  
327813.94500, 3,   1.140,  7.635,  6.357, 4,  -0.097,  1.156,  0.298, 5,  -1.700,  4.700, 20.400 ,  0.009989999991375953
  
327813.95615, 3,   1.091,  7.423,  6.006, 4,  -0.025,  1.221,  0.308, 5,  -1.700,  4.700, 20.400 ,  0.011149999976623803
  
  
327813.97500, 3,   1.386,  7.780,  6.091, 4,   0.154,  1.156,  0.426, 5,  -1.900,  4.800, 20.400 ,  0.018849999993108213
  
327813.98503, 3,   1.522,  8.250,  6.389, 4,   0.207,  1.103,  0.469, 5,  -2.200,  4.800, 20.500 ,  0.010030000004917383
  
327813.99504, 3,   1.632,  8.532,  6.588, 4,   0.222,  1.086,  0.461, 5,  -2.200,  4.800, 20.500 ,  0.010010000027250499
  
327814.00499, 3,   1.607,  8.490,  6.572, 4,   0.213,  1.151,  0.398, 5,  -2.500,  4.800, 20.500 ,  0.009949999977834523
  
327814.01500, 3,   1.617,  8.183,  6.343, 4,   0.186,  1.277,  0.289, 5,  -2.500,  4.800, 20.500 ,  0.010010000027250499
  
327814.02502, 3,   1.590,  7.855,  5.981, 4,   0.130,  1.409,  0.178, 5,  -2.800,  4.900, 20.500 ,  0.01001999998698011
  
327814.03506, 3,   1.508,  7.711,  5.531, 4,   0.042,  1.488,  0.107, 5,  -2.800,  4.900, 20.500 ,  0.010040000022854656
  
327814.04502, 3,   1.414,  7.788,  5.335, 4,  -0.052,  1.467,  0.090, 5,  -3.100,  4.900, 20.500 ,  0.009959999995771796
  
327814.05502, 3,   1.486,  7.916,  5.389, 4,  -0.106,  1.360,  0.109, 5,  -3.100,  4.900, 20.500 ,  0.010000000009313226
  
327814.06505, 3,   1.638,  8.152,  5.705, 4,  -0.093,  1.229,  0.150, 5,  -3.300,  4.900, 20.600 ,  0.010029999946709722
  
327814.07506, 3,   1.735,  8.487,  6.220, 4,  -0.035,  1.090,  0.174, 5,  -3.300,  4.900, 20.600 ,  0.010010000027250499
  
327814.08508, 3,   1.799,  8.438,  6.574, 4,   0.040,  1.064,  0.172, 5,  -3.600,  4.900, 20.600 ,  0.01001999998698011
  
327814.09505, 3,   1.780,  8.187,  6.504, 4,   0.105,  1.161,  0.105, 5,  -3.600,  4.900, 20.600 ,  0.009970000013709068
  
327814.10502, 3,   1.683,  7.896,  6.224, 4,   0.149,  1.341,  0.008, 5,  -3.900,  4.900, 20.500 ,  0.009970000013709068
  
327814.11506, 3,   1.465,  7.628,  5.829, 4,   0.132,  1.474, -0.084, 5,  -3.900,  4.900, 20.500 ,  0.010039999964646995
  
327814.12500, 3,   1.330,  7.611,  5.474, 4,   0.054,  1.521, -0.148, 5,  -4.200,  5.000, 20.400 ,  0.00994000001810491
  
327814.13505, 3,   1.270,  7.903,  5.308, 4,  -0.079,  1.431, -0.176, 5,  -4.200,  5.000, 20.400 ,  0.010049999982584268
  
327814.14501, 3,   1.061,  8.345,  5.458, 4,  -0.200,  1.234, -0.181, 5,  -4.500,  4.900, 20.500 ,  0.009959999995771796
  
327814.15502, 3,   0.735,  8.273,  5.868, 4,  -0.267,  1.032, -0.203, 5,  -4.500,  4.900, 20.500 ,  0.010010000027250499
  
327814.16500, 3,   0.414,  7.681,  6.302, 4,  -0.279,  0.929, -0.242, 5,  -4.800,  5.000, 20.500 ,  0.00997999997343868
  
327814.17506, 3,   0.224,  7.131,  6.567, 4,  -0.261,  0.940, -0.225, 5,  -4.800,  5.000, 20.500 ,  0.01006000000052154
  
327814.18501, 3,   0.188,  6.729,  6.558, 4,  -0.195,  1.133, -0.171, 5,  -5.378,  4.982, 20.471 ,  0.009950000036042184
  
